,Q1_X1,Q1_X2,Q2_X1,Q2_X2,S_X1,S_X2
0,0.0,6.62049388771e-312,0.3798821854295895,0.17561948025393692,0.3436371928981198,0.14982738439072874
1,6.620493894035e-312,6.62048693011e-312,0.3833844712461265,0.16367209627344792,0.348537931337199,0.15443274247148664
2,6.620486930466e-312,0.0,0.37180818838479845,0.16410239013436223,0.34896829843710364,0.15451752289931509
3,0.0,6.6204938953e-312,0.37480809799194303,0.17780628464836146,0.3387673112237911,0.1620659982776096
4,6.620493883284e-312,6.620486931296e-312,0.36970546944747906,0.17222824998746755,0.3446115698989669,0.16031699806527255
5,6.62048693165e-312,0.0,0.3729812953277085,0.17120378610129472,0.35463547009105045,0.16921694757022365
6,0.0,6.620493897197e-312,0.3867405729509411,0.16778157605672184,0.3717967815999579,0.16923472199282297
7,6.62049387633e-312,6.62048693248e-312,0.37410520319183893,0.17034165139298751,0.3720428015862588,0.15612217154130614
8,6.62048693284e-312,0.0,0.371149298998651,0.16218031249274723,0.38426593036473644,0.17876026475845241
9,0.0,6.62049390289e-312,0.3826401759646547,0.1616243966368065,0.325938413949703,0.17078476401906595
10,6.620493904154e-312,6.62048693367e-312,0.37285990291636273,0.16042962413373385,0.35172989261561904,0.14753620891082941
11,6.620486934024e-312,0.0,0.36889701897316174,0.18302450444210272,0.332024763953523,0.16371159409445657
12,0.0,6.620493875063e-312,0.3735638112311487,0.1785388469584549,0.36740226640379037,0.1847592028730486
13,6.620493596173e-312,6.620486934854e-312,0.3621956863217659,0.17401599775856424,0.3614442170387856,0.17691916233376015
14,6.62048693521e-312,0.0,0.37620943703495,0.16087351985680198,0.35883597530587663,0.1655278635449935
15,0.0,6.620493620204e-312,0.3752614392964363,0.1667863026452827,0.37400744463305635,0.15992060115751805
16,6.620493606924e-312,6.62048693604e-312,0.3668245556323435,0.16969901323054115,0.3740548923378153,0.16479579475927364
17,6.620486936395e-312,0.0,0.37966547348871893,0.16499247963975783,0.3701671771206142,0.14520616218924953
18,0.0,6.62049358985e-312,0.37539080656893875,0.1731936874954928,0.3627406308159479,0.16576132537864974
19,6.620493605026e-312,6.620486937225e-312,0.37122460078963515,0.17382155536818023,0.3632362815079567,0.18450434714065156
20,6.62048693758e-312,0.0,0.37288025660884516,0.19309340894406002,0.36179247319893837,0.16007197836598897
21,0.0,6.62049361957e-312,0.3605958261377987,0.17552540407326078,0.3459936461217724,0.1821866629249751
22,6.6204936221e-312,6.62048693841e-312,0.3614454121887799,0.16501993313551622,0.3427999343575274,0.17880693315251905
23,6.620486938767e-312,0.0,0.3713694036648607,0.16802311491867972,0.34440055806912373,0.16170743053748549
24,0.0,6.620493609453e-312,0.3683956343926529,0.1750474537548311,0.3600370833086909,0.17868873608996105
25,6.62049362653e-312,6.620486939597e-312,0.3815459447386208,0.15688731648106424,0.36747168509581096,0.1588838461684885
26,6.62048693995e-312,0.0,0.38601863832044525,0.17021182930142975,0.39048062239835535,0.1712225179962118
27,0.0,6.620493599335e-312,0.3787376297586327,0.16243379605618413,0.33326962588972153,0.17003523000389287
28,6.620493615145e-312,6.620486940782e-312,0.37691918218161036,0.16761481997729533,0.4002084567506028,0.16374487361278423
29,6.62048694114e-312,0.0,0.37045414468843596,0.1671344370881762,0.32885851467138216,0.17509665099241523
30,0.0,6.620493625896e-312,0.36679704171948346,0.1728560622916575,0.3499918130320332,0.17237775568562907
31,6.620493591746e-312,6.62048694197e-312,0.36111068290606796,0.17593779804963172,0.36212859774900696,0.18073803368186014
32,6.620486942324e-312,0.0,0.3791645391261508,0.16918552416341248,0.33894446570800973,0.1492643661593489
33,0.0,6.620516274023e-312,0.3830713474118277,0.1653655742642718,0.36779214670326,0.19029053799713835
34,6.6205162911e-312,6.620486943154e-312,0.3772184901086686,0.16989061261489768,0.3706515514900973,0.18051880750137594
35,6.62048694351e-312,0.0,0.3834074001214929,0.18320616375088805,0.3673057136068659,0.15797837180701013
36,0.0,6.620516298687e-312,0.36250008514331067,0.16348789733528957,0.35278744280326546,0.1718518472120023
37,6.620516289833e-312,6.62048694434e-312,0.3682931570150393,0.17233413060882974,0.3718262302133385,0.17430483609455505
38,6.620486944695e-312,0.0,0.3753701906768374,0.16013174318053236,0.3743544436574433,0.1719463186157143
39,0.0,6.62051628098e-312,0.3672071272160846,0.17358872240932122,0.35300518532058534,0.18540312147876092
40,6.62051627529e-312,6.620486945526e-312,0.3667691087878896,0.16194456571346094,0.364025982615402,0.15586039766541393
41,6.62048694588e-312,0.0,0.37156877680762357,0.1761722645659245,0.34581728051251404,0.18302013804628936
42,0.0,6.62051628414e-312,0.37096409311181555,0.17387808300888086,0.3848738783569188,0.15785656858027441
43,6.62051628604e-312,6.62048694671e-312,0.3755569621936069,0.16304301423659784,0.34758776451942097,0.16410318691087278
44,6.620486947067e-312,0.0,0.3678222884024174,0.1644798115081193,0.35237625298931485,0.17892503605084575
45,0.0,6.62051627782e-312,0.3651033351088574,0.18486233507341088,0.336633727951958,0.16205784122485734
46,6.620516305643e-312,6.620486947897e-312,0.3876748067797946,0.16328515332407023,0.3706505847198287,0.1507812671749409
47,6.620486948253e-312,0.0,0.3751942871370457,0.17380813290208386,0.3615700905589816,0.19075000714863521
48,0.0,6.62051631323e-312,0.3801679862846524,0.17227735858634186,0.365010719336732,0.1815437274747378
49,6.620516287936e-312,6.620486949083e-312,0.36813494844122463,0.1582368694699745,0.3335362271312322,0.1547298990282282
50,6.62048694944e-312,0.0,0.3795170782294427,0.18818135651087387,0.36307410109864036,0.1674982358735143
51,0.0,6.620516353706e-312,0.3780615618162799,0.17142035354475038,0.3439906724675921,0.15964043902094882
52,6.62051632019e-312,6.62048695027e-312,0.3801143866761858,0.16798346105457462,0.3621430576302588,0.1627221991822202
53,6.620486950624e-312,0.0,0.36770178082283544,0.18113799022741717,0.3516692990634046,0.18567056331843934
54,0.0,6.620516353074e-312,0.3816910894279527,0.15212211719191537,0.37804061135269595,0.16467665649934504
55,6.620516317027e-312,6.620486951454e-312,0.38524768693652955,0.17069932175524838,0.36464384655838167,0.1617916826086736
56,6.62048695181e-312,0.0,0.3906749009628353,0.17813126059628615,0.35348968898267696,0.14992974395471503
57,0.0,6.62051634485e-312,0.38081876415597526,0.1735415513077211,0.36230721990481984,0.14207820854492936
58,6.620516348647e-312,6.62048695264e-312,0.3724401930842648,0.17270168552214682,0.35311455037919237,0.17135670239266887
59,6.620486952996e-312,0.0,0.36497393854463245,0.18272363826887805,0.3467934221840009,0.16336654001696338
60,0.0,6.620516314497e-312,0.36698773281095076,0.16142888391632382,0.34548114372351946,0.15583390039930012
61,6.62051633157e-312,6.620486953826e-312,0.3737666740653126,0.16480315050923877,0.3578053583622518,0.17588480240687865
62,6.62048695418e-312,0.0,0.3762837864499139,0.1724646543233317,0.34754974718685405,0.15265922394653497
63,0.0,6.62051634359e-312,0.3794869160130224,0.17734560088513673,0.3311765540240378,0.16977538828369143
64,6.620516348014e-312,6.62048695501e-312,0.37645454235922327,0.17466264406066356,0.36350013287772964,0.16414572600254573
65,6.620486955367e-312,0.0,0.38406218067369546,0.17907073529475415,0.36571922583723926,0.17190168690254048
66,0.0,6.620513272673e-312,0.3582303836154179,0.18676800583566022,0.3492344923752938,0.14700133628767875
67,6.620513274254e-312,6.620486956197e-312,0.3614397284578196,0.1762910095278698,0.3128000895705507,0.1778368196413107
68,6.620486956553e-312,0.0,0.3743541487269787,0.17378560593950398,0.3430071379451519,0.1629593680608301
69,0.0,6.620513261606e-312,0.35569411466646295,0.17489114788504412,0.3401925481326191,0.1533837740202747
70,6.620513305874e-312,6.620486957383e-312,0.38454830720881517,0.1674593872837763,0.3769833405414377,0.15574181111940877
71,6.62048695774e-312,0.0,0.36792117826697623,0.16989422689563816,0.3404581158086558,0.17179694070833462
72,0.0,6.620513294017e-312,0.3656918242135766,0.16640824560672585,0.3571366806773182,0.18052206872192755
73,6.620513309036e-312,6.62048695857e-312,0.378419753751435,0.17043970718549473,0.342244643909562,0.17893559307242335
74,6.620486958925e-312,0.0,0.37665313747081897,0.17529589545081792,0.352762961453829,0.15319059213192054
75,0.0,6.62051328611e-312,0.36606472109689503,0.18891413750602848,0.32612854697420146,0.1564074411523162
76,6.620513292436e-312,6.620486959755e-312,0.38444480495374844,0.17330859824890033,0.3782922135608978,0.16448746511749612
77,6.62048696011e-312,0.0,0.37894222195135185,0.1767061969653123,0.3609718457018354,0.15449018493331168
78,0.0,6.620513334333e-312,0.37871427550789705,0.1641954513605477,0.3467330507276901,0.15380651783307675
79,6.62051333196e-312,6.62048696094e-312,0.3718264803138448,0.16745044822518051,0.3798352512724136,0.17717244695804835
80,6.620486961296e-312,0.0,0.3625784250461963,0.17613753244651242,0.3594172946756299,0.17839743432031563
81,0.0,6.62051333354e-312,0.3710387481107672,0.16807055695643525,0.33504775055167846,0.16343473924949947
82,6.6205133122e-312,6.620486962126e-312,0.3637063021714625,0.1711085315958657,0.37053467523020456,0.16170599670721175
83,6.62048696248e-312,0.0,0.36510039786670223,0.1786111380023283,0.34296873274870054,0.16347398484581666
84,0.0,6.62051332801e-312,0.37760967426675285,0.1743366089623285,0.33764793535336923,0.14042128325675673
85,6.620513320894e-312,6.62048696331e-312,0.3662905372853209,0.16783119348384645,0.3699762647459972,0.16307484521837456
86,6.62048696367e-312,0.0,0.36959667564590293,0.18234382450448705,0.3582394922183789,0.16758982617279428
87,0.0,6.6205133454e-312,0.3738608063583091,0.17406279159881255,0.3863257504535863,0.14773792667156382
88,6.61999640566e-312,6.6204869645e-312,0.37609295080619365,0.1896339860173697,0.3762606481759424,0.18318284784174843
89,6.620486964853e-312,0.0,0.37120347064650927,0.17321590014446298,0.35407067397997194,0.1547202148550364
90,0.0,6.62024440859e-312,0.36770901408747203,0.17475054318882077,0.3512643116289632,0.15155404085038937
91,6.619996422735e-312,6.620486965683e-312,0.37845707116502925,0.162873823010647,0.34693114205642717,0.153694207619831
92,6.62048696604e-312,0.0,0.37087720252276424,0.17217726410134615,0.3185465876549103,0.18724386733819798
93,0.0,6.62002607134e-312,0.37375212455472206,0.16253640910422162,0.3777501778321064,0.1649847788218386
94,6.61976137128e-312,6.62048696687e-312,0.3761166663608779,0.17385573506069485,0.36387294917790947,0.15081996703192024
95,4e-323,2.12199839e-314,0.3695536214652645,0.18673014315210834,0.3559411214925714,0.1865749524355632
96,0.0,0.0,0.3696148165745292,0.15859993446475695,0.3606473041807201,0.16636073071663549
97,1.58234e-319,0.0,0.3677141141832365,0.17100393739890252,0.3609062945150151,0.18299199034463587
98,0.0,4e-323,0.35827191871174824,0.1771400779248017,0.35789974245794565,0.1863685513543748
99,1.2e-322,4.2439938655e-314,0.38629561987861305,0.15689673273524118,0.33432129534679556,0.16615322715374048
